更新时间,#genre#
20260605 03:25,url

RespoTime,whitelist,#genre#
1228.25ms,KNTV-TV NBC 10 (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2438.ts
1228.29ms,邱淑贞,https://live.metshop.top/huya/11352949
1228.52ms,就是要疯狂,https://live.ottiptv.cc/yy/1354936145
1228.65ms,河南卫视,http://27.12.12.174:1234/790187291
1228.88ms,广州新闻,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8
1229.19ms,30A The Beach Show (720p),https://30a-tv.com/beachy.m3u8
1229.47ms,鳳凰資訊HD,https://t.freetv.fun/live/feng-huang-zi-xun-gao-qing.php
1229.49ms,宁夏卫视,http://14.153.176.89:1234/738910535
1229.71ms,睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
1229.84ms,蜀山伏魔剑,https://live.ottiptv.cc/yy/1354932365
1229.92ms,优漫卡通,http://8.135.27.147:1234/626064703
1230.08ms,四海钓鱼,http://14.153.176.89:1234/637444975
1230.08ms,超精彩武打场景,https://live.ottiptv.cc/yy/1354936131
1230.48ms,打狗棍~24h经典好剧,https://live.ottiptv.cc/yy/1354744544
1230.50ms,中国天气,http://8.135.27.147:1234/959986621
1230.74ms,四海钓鱼,http://8.135.27.147:1234/637444975
1230.76ms,四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=4faded8e2a86c3d05363a67bec4cca35&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1230.97ms,YY用户,https://live.ottiptv.cc/yy/1382745182
1231.02ms,发现之旅,http://119.88.243.98:17231/624878970
1231.09ms,赵本删不删,https://www.goodiptv.club/douyu/9837104
1231.13ms,春晚1983,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1231.52ms,中国教育2,http://27.12.12.174:1234/923287211
1232.02ms,Zhejiang TV International,https://ali-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
1232.35ms,CCTV5,http://101.6.130.52:1234/641886683
1232.39ms,嘉峪关综合,http://play.kankanlive.com/live/1720583434627241.m3u8
1232.61ms,吉林卫视,http://111.228.4.117:6789/migu720p.php?id=947472500
1232.64ms,黄山,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
1232.83ms,亮剑,http://222.186.39.21:35466/huya/30080238
1232.89ms,江西卫视,http://27.12.12.174:1234/783847495
1233.77ms,河北卫视,https://live.264788.xyz/channel/hebeiweishi?streamid=3bfa581f7359d7f94abeb5e2c0986f0c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1233.80ms,陕西卫视,http://8.135.27.147:1234/738910838
1233.99ms,江西卫视,http://119.88.243.98:17231/783847495
1234.56ms,解说_阿钙扒瞎,https://live.metshop.top/huya/15978172
1234.65ms,胆子不小的郑吉祥,https://www.goodiptv.club/douyu/9171887
1234.65ms,东南卫视,http://116.52.173.144:1234/849116810
1235.02ms,CHC影迷电影,http://119.88.243.98:17231/952383261
1235.03ms,CCTV17,http://27.12.12.174:1234/673168256
1235.09ms,青海卫视,http://119.88.243.98:17231/947472506
1235.10ms,李世民,https://live.metshop.top/huya/11336572
1235.18ms,倚天屠龙记,http://live.ottiptv.cc/huya/11342403
1235.22ms,广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
1235.47ms,超炫科幻大片,https://live.ottiptv.cc/yy/1382736840
1235.62ms,农林卫视,http://101.6.130.52:1234/956904896
1235.79ms,嘉佳卡通,http://27.12.12.174:1234/614952364
1235.82ms,CCTV3,http://119.88.243.98:17231/624878271
1236.20ms,重庆卫视,http://101.6.130.52:1234/738910914
1236.31ms,静心系列《拥抱冬天》,https://vd3.bdstatic.com/mda-rmc4iy8bq5jgi38u/360p/h264/1765596374077809105/mda-rmc4iy8bq5jgi38u.mp4
1236.40ms,精彩动漫,https://live.ottiptv.cc/yy/1420843376
1236.57ms,CHC影迷电影,http://101.6.130.52:1234/952383261
1236.61ms,通海电视台,https://zb-live.ynurl.com/tonghai/3bfe3a9e-48e6-4c1e-8770-1df66447cc6c.m3u8
1236.75ms,CHC影迷电影,http://27.12.12.174:1234/952383261
1236.86ms,优漫卡通,http://116.52.173.144:1234/626064703
1236.91ms,老高与小茉的死忠粉,https://www.goodiptv.club/douyu/236461
1236.94ms,东方影视,http://111.228.4.117:6789/migu720p.php?id=617290047
1237.15ms,青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=c6ffe6f67dbdce61f7bf5af9d34e999a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1237.28ms,发现之旅,http://27.12.12.174:1234/624878970
1237.45ms,w_400,https://live.ottiptv.cc/yy/1382773714
1237.89ms,精彩动作电影享不停,https://live.ottiptv.cc/yy/1382736809
1238.04ms,五福星,https://live.metshop.top/huya/11282233
1238.26ms,Harvest USA (576p),https://7mbd4ogkr3gx-hls-live.wmncdn.net/harvestusa/d57ffba6564caea2fee3f4085f19a098.sdp/playlist.m3u8
1238.36ms,密子君,https://live.ottiptv.cc/yy/1382736717
1238.41ms,福建文体,https://live.264788.xyz/channel/fujianwenti?streamid=5b085b708bf8a4e62daa5ed392f810ce&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1238.45ms,经典港片动作搞笑,https://live.ottiptv.cc/yy/1459869766
1238.80ms,Balaton TV,https://stream.iptvservice.eu/hls/balatontv.m3u8
1238.88ms,湖北卫视,http://101.6.130.52:1234/947472496
1239.05ms,保护我家蓉儿,https://live.ottiptv.cc/yy/1370293254
1240.05ms,山东教育卫视,http://116.52.173.144:1234/609154353
1240.07ms,青海卫视,http://14.153.176.89:1234/947472506
1240.17ms,吉林卫视,http://8.135.27.147:1234/947472500
1240.45ms,燕双鹰,https://live.ottiptv.cc/yy/1352227153
1240.81ms,CCTV2,https://t.freetv.fun/live/cctv2-cai-jing-gao-qing.php
1240.97ms,东南卫视,http://27.12.12.174:1234/849116810
1241.39ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-11.ctv
1241.71ms,CCTV13,http://27.12.12.174:1234/608807423
1241.97ms,清苑新闻,http://8.138.7.223/tv/heb.php?id=0609
1242.30ms,抗战经典影片,http://8.135.27.147:1234/617432318
1242.63ms,CHC影迷电影,http://116.52.173.144:1234/952383261
1242.78ms,发现之旅,http://14.153.176.89:1234/624878970
1242.79ms,papi酱主演，北漂生活中的爱情与梦想,https://live.ottiptv.cc/yy/1382745124
1242.96ms,快乐垂钓,http://14.153.176.89:1234/961930263
1242.96ms,中国教育1,http://14.153.176.89:1234/923287154
1243.75ms,快乐垂钓,http://116.52.173.144:1234/961930263
1243.83ms,河南卫视,http://119.88.243.98:17231/790187291
1244.19ms,CCTV7,http://119.88.243.98:17231/673168121
1244.39ms,德阳广汉综合,http://dcpull.ghrmt.cn/live/5c2bdb1a018f100098165ffc00000000.flv?wsSecret=228e0fa3f32e7815a7c647a18109fdb4&wsTime=2019657600
1244.43ms,少年歌行1.2~,https://live.ottiptv.cc/yy/29067083
1244.50ms,WBBM-TV CBS 2 (Chicago IL),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2648.ts
1244.55ms,宁夏卫视,http://116.52.173.144:1234/738910535
1244.59ms,洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed?
1244.60ms,TV Jadran,https://tvjadran.stream.agatin.hr:3412/live/tvjadranlive.m3u8
1244.69ms,CCTV13,http://101.6.130.52:1234/608807423
1245.02ms,CCTV15,http://111.228.4.117:6789/migu720p.php?id=673168223
1245.03ms,Trouble Is a Friend,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ce4sahbc77u86e1eone0&ratio=720p&line=0
1245.17ms,宁夏卫视,http://27.12.12.174:1234/738910535
1245.63ms,中国教育4,http://8.135.27.147:1234/923287339
1245.68ms,faded,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ctbhakfog65pugm8msu0&ratio=720p&line=0
1245.81ms,CCTV6,https://t.freetv.fun/live/cctv6-dian-ying-gao-qing.php
1246.48ms,句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
1246.71ms,新主播，求照顾,https://live.ottiptv.cc/yy/1382690406
1246.85ms,青海卫视,http://27.12.12.174:1234/947472506
1247.23ms,邢台城市生活,http://8.138.7.223/tv/heb.php?id=0502
1247.44ms,CCTV8,http://116.52.173.144:1234/624878356
1247.60ms,陕西卫视,http://14.153.176.89:1234/738910838
1248.14ms,中国天气,http://116.236.204.18:1234/959986621
1248.87ms,玉林公共,https://t.freetv.fun/live/yu-lin-gong-gong-gao-qing.php
1248.92ms,广州综合,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
1249.39ms,CCTV13,https://live.264788.xyz/channel/cctv13?streamid=18337d7a8a925fefa6736f2af5f779a5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1250.00ms,CCTV10,http://116.236.204.18:1234/624878405
1250.34ms,契约夫妻上线,https://live.ottiptv.cc/yy/1354936154
1250.59ms,天龙八部,http://jiaojirentv.top/2020/yy.php?id=1382881708
1250.79ms,海南卫视,http://119.88.243.98:17231/947472502
1251.05ms,Parlamenti közvetítés,https://plenaris.parlament.hu:446/edgelive/smil:mkogyplen.smil/playlist.m3u8
1251.80ms,吉林卫视,http://27.12.12.174:1234/947472500
1251.82ms,Expressen TV,https://cdn0-03837-liveedge0.dna.ip-only.net/03837-liveedge0/smil:03837-tx2/playlist.m3u8
1251.94ms,家庭影院3套,https://t.freetv.fun/live/jia-ting-ying-yuan-gao-qing.php
1251.96ms,TV Câmara,https://stream3.camara.gov.br/tv1/manifest.m3u8
1252.02ms,CCTV14,http://119.88.243.98:17231/624878440
1252.08ms,CCTV4,http://119.88.243.98:17231/608807416
1252.41ms,四海钓鱼,http://116.236.204.18:1234/637444975
1252.42ms,深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
1252.67ms,PixL TV,https://frndlymsl.akamaized.net/hls/live/2006426/pixlmsl/pixlmsl/playlist.m3u8?hdnts=st=1606053234~exp=3216054041~acl=*~hmac=208d261d9f98d76a5ac30aa2ce51751f88ee50cfc24812b7cbea8b0397489a07
1252.85ms,中国教育1,http://27.12.12.174:1234/923287154
1252.92ms,大染坊,https://live.ottiptv.cc/yy/1353215589
1252.94ms,悬疑片,https://live.metshop.top/huya/16099968
1252.96ms,经典香港电影,http://27.12.12.174:1234/625703337
1253.33ms,解说_默爷侃电影,https://live.metshop.top/huya/17204307
1253.79ms,CCTV10,http://119.88.243.98:17231/624878405
1253.80ms,津市综合,https://liveplay-srs.voc.com.cn/hls/tv/187_2abf84.m3u8
1254.06ms,辽宁卫视,http://116.236.204.18:1234/630291707
1254.11ms,河南卫视,http://116.236.204.18:1234/790187291
1254.25ms,北京卫视,http://119.88.243.98:17231/630287636
1254.30ms,CCTV11,http://101.6.130.52:1234/667987558
1254.32ms,CCTV8,https://t.freetv.fun/live/cctv8-dian-shi-ju-gao-qing.php
1254.35ms,CCTV13,https://t.freetv.fun/live/cctv13-xin-wen-gao-qing.php
1254.37ms,林正英-经典电影,https://live.ottiptv.cc/yy/34229877
1254.49ms,嘉佳卡通,http://116.52.173.144:1234/614952364
1254.59ms,玄幻电影,http://cdn.jdshipin.com:8880/huya.php?id=11342414
1254.59ms,辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
1254.69ms,优漫卡通,http://116.236.204.18:1234/626064703
1254.76ms,优漫卡通,http://14.153.176.89:1234/626064703
1255.26ms,热血抗日电影,https://live.ottiptv.cc/yy/1382749907
1255.46ms,黑龙江卫视,http://182.150.23.74:808/hls/34/index.m3u8
1255.50ms,农林卫视,http://116.52.173.144:1234/956904896
1255.52ms,啊咧,https://live.ottiptv.cc/yy/1459243913
1255.87ms,武术世界,http://1.94.31.214/php/hntv.php?id=wspd
1255.88ms,山东教育卫视,http://101.6.130.52:1234/609154353
1256.26ms,CCTV4,http://php.jdshipin.com:8880/bst2.php?id=cctv4k/15000000
1256.33ms,Кубань 24 Ⓞ,https://ok.ru/video/4157442498242
1256.39ms,CCTV4,http://101.6.130.52:1234/608807416
1256.46ms,KTVU-TV FOX 2 (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2533.ts
1256.69ms,欢乐集结号2,https://live.ottiptv.cc/yy/1354930919
1256.93ms,大家车言论,https://live.ottiptv.cc/yy/1382570702
1257.04ms,塔顶上的猫,https://resource-cdn.tuxiaobei.com/video/45/30/4530e7cd62c98bef9ce8d3542e74e36a.mp4
1257.08ms,中国天气,http://27.12.12.174:1234/959986621
1257.14ms,中学生,http://27.12.12.174:1234/708869532
1257.15ms,兵团卫视,http://27.12.12.174:1234/956923145
1257.54ms,ABS-CBN Sports,https://t.freetv.fun/live/wtvh-tv-cbs-5-1.ts
1257.57ms,小鬼当家-童年回忆,https://live.ottiptv.cc/yy/1382745104
1257.68ms,CCTV13,http://119.88.243.98:17231/608807423
1257.79ms,CCTV2,http://116.52.173.144:1234/631780532
1257.86ms,兵团卫视,http://116.236.204.18:1234/956923145
1257.91ms,CCTV5,http://116.52.173.144:1234/641886683
1258.07ms,少年包青天第三部,https://live.ottiptv.cc/yy/1382851540
1258.11ms,CCTV3,http://116.52.173.144:1234/624878271
1258.12ms,寻秦记-穿越剧经典,https://live.ottiptv.cc/yy/1382749900
1258.31ms,CCTV14,http://111.228.4.117:6789/migu720p.php?id=624878440
1258.76ms,四海钓鱼,http://119.88.243.98:17231/637444975
1258.81ms,中国教育4,http://27.12.12.174:1234/923287339
1259.04ms,辽宁卫视,http://119.88.243.98:17231/630291707
1259.08ms,浙江卫视,https://live.264788.xyz/channel/zhejiangweishi?streamid=71f2f18b70580fb254c80c2189bf274d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1259.12ms,鹿鼎记-全集,https://live.ottiptv.cc/yy/1382704650
1259.18ms,动作大片,https://live.ottiptv.cc/yy/1354888739
1259.30ms,芷江综合,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
1259.46ms,河南都市,http://1.94.31.214/php/hntv.php?id=hnds
1260.02ms,宁夏卫视,http://101.6.130.52:1234/738910535
1260.02ms,初恋脸,https://live.ottiptv.cc/yy/1382851597
1260.25ms,点掌财经,https://volcanopull.aniu.tv/live/aniu2/index.m3u8
1260.25ms,欢乐集结号3,https://live.ottiptv.cc/yy/1382736822
1260.47ms,网剧《冬去春来》,https://live.ottiptv.cc/yy/1354808044
1260.72ms,抗战经典影片,http://116.236.204.18:1234/617432318
1261.13ms,青海卫视,http://116.236.204.18:1234/947472506
1261.35ms,哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/playlist.m3u8
1261.76ms,《东北小品》,https://live.ottiptv.cc/yy/29600150
1262.03ms,国外高分大片,https://live.ottiptv.cc/yy/1382736867
1262.13ms,CNews Ⓓ,https://www.dailymotion.com/video/x3b68jn
1262.36ms,宁夏卫视,http://116.236.204.18:1234/738910535
1262.41ms,KFMB-DT CW/MyNetworkTV 8.2 (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/446862.ts
1262.42ms,堇姑娘,https://www.goodiptv.club/douyu/297689
1262.42ms,和你不见不散,https://live.ottiptv.cc/yy/1355635293
1262.46ms,句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
1262.60ms,静心系列《舒适的冬季氛围》,https://vd3.bdstatic.com/mda-rmc4iygt5f2x1ymm/360p/h264/1765596390826681602/mda-rmc4iygt5f2x1ymm.mp4
1262.84ms,中国教育2,http://116.52.173.144:1234/923287211
1262.84ms,经典香港电影,http://8.135.27.147:1234/625703337
1263.24ms,湖北卫视,http://14.153.176.89:1234/947472496
1263.47ms,四海钓鱼,http://27.12.12.174:1234/637444975
1263.62ms,北京卫视,http://14.153.176.89:1234/630287636
1263.66ms,三国演义,https://live.ottiptv.cc/huya/11602081
1263.66ms,CCTV17,http://116.52.173.144:1234/673168256
1264.07ms,中国天气,http://116.52.173.144:1234/959986621
1264.32ms,陕西卫视,http://111.228.4.117:6789/migu720p.php?id=738910838
1264.49ms,静心系列《热带泻湖大桥上-II》,https://vd3.bdstatic.com/mda-rmd2xi05rbcxzkdc/360p/h264/1765678346984587087/mda-rmd2xi05rbcxzkdc.mp4
1265.12ms,Parlamenti TAB közvetítés,https://tab.parlament.hu:446/edgelive/smil:mkogytab.smil/playlist.m3u8
1265.49ms,CCTV6,http://111.228.4.117:6789/migu720p.php?id=624878396
1265.52ms,四海钓鱼,http://116.52.173.144:1234/637444975
1265.54ms,静心系列《热带泻湖大桥上-I》,https://vd3.bdstatic.com/mda-rmd27rnn3sp593bm/360p/h264/1765676274352870381/mda-rmd27rnn3sp593bm.mp4
1265.77ms,中学生,http://116.236.204.18:1234/708869532
1265.85ms,青海卫视,http://116.52.173.144:1234/947472506
1265.88ms,句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
1266.04ms,CCTV6,http://124.223.82.228:89/624878396
1266.09ms,「斗鱼」原神,https://cdn-3.ttvb.eu.org/douyu/10853239
1266.09ms,吉林卫视,http://14.153.176.89:1234/947472500
1266.09ms,经典香港电影,http://119.88.243.98:17231/625703337
1266.10ms,Blue Sky,https://cdn5.smart-tv-data.com/bluesky/bluesky-live/playlist.m3u8
1266.41ms,CCTV14,http://14.153.176.89:1234/624878440
1266.53ms,CCTV7,http://116.236.204.18:1234/673168121
1266.61ms,山东教育卫视,http://119.88.243.98:17231/609154353
1266.88ms,CCTV14,http://116.52.173.144:1234/624878440
1267.00ms,鎮江新聞,rtmp://zjtv-wshls.homecdn.com/live/2aa50
1267.30ms,CCTV14,http://124.223.82.228:89/624878440
1267.75ms,陕西卫视,http://124.223.82.228:89/738910838
1267.84ms,东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
1268.43ms,四海钓鱼,http://124.223.82.228:89/637444975
1268.82ms,Burning,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300f2b0000bti8l4nm1ok3like33ag&ratio=720p&line=0
1268.99ms,岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8?zgand
1269.21ms,吉林卫视,http://116.52.173.144:1234/947472500
1269.51ms,金鹰卡通,https://live.264788.xyz/channel/jinyingkatong?streamid=7ef6d435b0f2d9b2c0873eb1b403436f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1269.57ms,拳拳到肉，搏击燃情,https://live.ottiptv.cc/yy/1382736870
1269.72ms,CCTV4,http://111.228.4.117:6789/migu720p.php?id=631780421
1269.85ms,CCTV4,http://124.223.82.228:89/608807416
1270.02ms,RT News（英语国际）,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
1270.11ms,KNSD-TV NBC 7/39 (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2439.ts
1270.22ms,广东卫视,http://101.6.130.52:1234/608831231
1270.34ms,经典鬼片3000部,https://live.ottiptv.cc/yy/29460894
1270.37ms,新闻综合,http://111.228.4.117:6789/migu720p.php?id=651632657
1270.41ms,妖神记,https://live.ottiptv.cc/yy/1382745171
1270.51ms,CCTV15,http://27.12.12.174:1234/673168223
1270.76ms,中国教育1,http://222.94.115.176:52343/923287154
1270.81ms,农林卫视,http://14.153.176.89:1234/956904896
1271.40ms,CCTV10,http://14.153.176.89:1234/624878405
1271.87ms,封神榜,https://live.ottiptv.cc/huya/29465849
1271.94ms,东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1272.12ms,嘉佳卡通,http://119.88.243.98:17231/614952364
1272.16ms,平江综合,https://liveplay-srs.voc.com.cn/hls/tv/168_ce2a0c.m3u8
1272.47ms,潜江综合,https://p2hs.vzan.com/slowlive/481008854192202056/live.m3u8
1273.06ms,CCTV5(h265),https://t.freetv.fun/live/cctv5-ti-yu-gao-qing.php
1273.35ms,中国教育4,http://119.88.243.98:17231/923287339
1273.36ms,东方卫视,http://gfr.x3322.net:9901/tsfile/live/1085_1.m3u8
1273.83ms,陕西卫视,http://27.12.12.174:1234/738910838
1274.08ms,中学生,http://119.88.243.98:17231/708869532
1274.35ms,静心系列《河畔的大提琴和钢琴》,https://vd3.bdstatic.com/mda-rmc4iydw2bzdy3xj/360p/h264/1765596380252732035/mda-rmc4iydw2bzdy3xj.mp4
1274.53ms,解说_疯狂解说家,https://live.metshop.top/huya/18366196
1274.82ms,重庆卫视,http://gfr.x3322.net:9901/tsfile/live/1093_1.m3u8
1275.01ms,CCTV11,http://111.228.4.117:6789/migu720p.php?id=667987558
1275.02ms,广东卫视,http://27.12.12.174:1234/608831231
1275.03ms,河北经济,http://1.94.31.214/php/hebei.php?id=jjsh
1275.09ms,朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
1275.13ms,CCTV10,http://111.228.4.117:6789/migu720p.php?id=624878405
1275.41ms,青海卫视,http://111.228.4.117:6789/migu720p.php?id=947472506
1275.60ms,CCTV12,https://live.264788.xyz/channel/cctv12?streamid=1ac62f22b4b7bbd88bf306dbabfc0cab&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1275.65ms,欢笑剧场4K,https://live.264788.xyz/channel/huanxiaojuchang4k?streamid=3f4d4c40dbf41fd4a37dfa73878e39e1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1275.69ms,CCTV10,http://8.135.27.147:1234/624878405
1275.83ms,黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd
1276.06ms,湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
1276.14ms,CCTV17,http://14.153.176.89:1234/673168256
1276.20ms,虫儿飞,https://resource-cdn.tuxiaobei.com/video/d3/38/d338ff66f203edc8aae959717ff54a64.mp4
1276.91ms,终结者2：审判日,https://live.ottiptv.cc/yy/1382851148
1277.60ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-3.ctv
1277.79ms,CCTV3,http://8.135.27.147:1234/624878271
1277.94ms,CCTV13,http://116.236.204.18:1234/608807423
1278.15ms,少打白骨精,https://www.goodiptv.club/douyu/11531165
1278.20ms,武术,https://dxtx.hntv.tv/live/wssj.m3u8?txSecret=c38b4d31ba4c45c6babb5c47132123e3&txTime=7ABB976A&wsSecret=15006ac99100e1ddc199994d12036f09&wsTime=1780106366
1278.35ms,CCTV2,http://8.135.27.147:1234/631780532
1278.54ms,湖北卫视,http://27.12.12.174:1234/947472496
1279.39ms,农林卫视,http://27.12.12.174:1234/956904896
1279.65ms,第一财经,http://111.228.4.117:6789/migu720p.php?id=608780988
1279.66ms,江西卫视,http://111.228.4.117:6789/migu720p.php?id=783847495
1279.78ms,龙飘飘經典老歌《后悔爱上你》,https://vdse.bdstatic.com//bde5b937e292c240a4322d9719deb98b.mp4
1279.79ms,中学生,http://8.135.27.147:1234/708869532
1279.93ms,RT Español（西语）,https://rt-esp.rttv.com/dvr/rtesp/playlist_4500Kb.m3u8
1279.96ms,北京卫视,http://27.12.12.174:1234/630287636
1280.46ms,抗战经典影片,http://14.153.176.89:1234/617432318
1280.52ms,天津卫视,http://gfr.x3322.net:9901/tsfile/live/1090_1.m3u8
1280.67ms,YY用户,https://live.ottiptv.cc/yy/1382745084
1280.79ms,问心,http://222.186.39.21:35466/huya/11352890
1280.82ms,科幻电影,https://live.ottiptv.cc/yy/1354930209
1280.90ms,荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
1281.83ms,快乐购,http://8.138.7.223/tv/mgtv.php?id=267
1282.03ms,CCTV14,http://27.12.12.174:1234/624878440
1282.16ms,CCTV15,http://101.6.130.52:1234/673168223
1282.21ms,兵团卫视,http://8.135.27.147:1234/956923145
1282.29ms,北京卫视,http://116.52.173.144:1234/630287636
1282.82ms,CCTV11,http://27.12.12.174:1234/667987558
1282.91ms,CCTV8,http://111.228.4.117:6789/migu720p.php?id=624878356
1283.18ms,30A Investment Pitch (720p),https://30a-tv.com/feeds/xodglobal/30atv.m3u8
1283.32ms,30A Lionel Nation TV,https://30a-tv.com/ln.m3u8
1283.43ms,KSWB-TV FOX 5/69 (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2534.ts
